id,developer
1120536,Spicy Dice Studios
1120537,Team Meatpie
1120540,EastAsiaSoft
1120540,Tikipod
1120541,Jet Simon
1120543,QuickSave
1120546,merridot
1120547,SCS Software
1120549,PSCD
1120550,lotz
1120553,Funfly Technology Limited
1120554,Mario Party Legacy
1120554,The Jewker
1120555,Totema Studio
1120556,Itzy Interactive
1120557,Nighthouse Games
1120557,Versus Evil
1120558,Ubisoft
1120559,Wargaming.net
1120560,Wargaming.net
1120561,Gamex studio
1120562,Vanripper
1120563,Bungie
1120565,Nighthouse Games
1120565,Versus Evil
1120566,Vanripper
1120570,Ubisoft
1120571,Blowfish Studios
1120572,andrfw
1120572,impacioble
1120573,Wargaming.net
1120574,Bungie
1120575,Mojang Studios
1120575,Gamemode One
1120576,Wandering Spirit Games
1120579,Orbit Studio
1120579,SUPERGG.COM
1120580,CAGE Studios
1120582,Virgula Leal
1120584,Black Hammer Studios
1120585,David M Tippy
1120588,QubicGames S.A.
1120588,Voodoo
1120589,addictive 247 games
1120592,Jin Wave Studio LLC
1120599,mrCiastku
1120599,No Gravity Games
1120600,Ubisoft Entertainment
1120600,Ubisoft Montreal
1120601,HAMSTER
1120601,Tehkan
1120603,SUCCESS Corp.
1120603,Success
1120604,PhobiaGamesNet
1120610,Artstorm FZE
1120610,Gaijin Entertainment
1120613,Smash Remix Team
1120615,Studio 46
1120618,Broken Arms Games
1120619,Locomalito
1120620,Silesia Games
1120620,Virtual Arts Studio
1120621,Altari Games
1120621,DANGEN Entertainment
1120624,Crow Bar
1120624,Máté Pribelszky
1120625,TA Publishing
1120625,Forever Entertainment S. A.
1120629,Kingames
1120633,Big Cheese Studio
1120634,Aspyr Media
1120635,Sega
1120636,Ubisoft Entertainment
1120636,Ubisoft Montreal
1120638,Big Cheese Studio
1120639,Broken Arms Games
1120640,TA Publishing
1120640,Forever Entertainment S. A.
1120641,Mystive Studios
1120643,BioWare
1120643,Electronic Arts
1120645,ImperiumGame
1120646,Noxfall Studios
1120647,Rising Moon Games
1120648,BioWare
1120650,Jenna Yow
1120651,30 Parallel Inc
1120652,Square Enix Creative Business Unit III
1120652,Square Enix
1120655,Pix Arts
1120655,Benoit Varasse
1120657,Wargame Design Studio
1120659,MSCHF
1120660,Spookulele Games
1120660,Xin Ye
1120664,Cherry Kiss Games
1120664,Norn / Miel
1120665,Late Night Games
1120666,Bandai Namco Entertainment America
1120667,D3Publisher
1120667,Nintendo
1120668,Nintendo
1120669,MAGES.
1120669,Nintendo
1120670,npckc
1120674,ImperiumGame
1120675,Jenna Yow
1120677,Square Enix Creative Business Unit III
1120677,Square Enix
1120683,Bandai Namco Entertainment America
1120684,MAGES.
1120684,Nintendo
1120685,PsychoFlux Entertainment
1120685,IndigoBlue Game Studio
1120686,Nintendo
1120689,hollowmend
1120690,Mystive Studios
1120691,Hunny Bunny Studio
1120691,Yummy Yummy Studio
1120693,Colossus Game Studio
1120693,Isaias Game Dev
1120694,BioWare
1120694,Electronic Arts
1120698,Wathitdew Record™
1120699,Persuasion Game Studio
1120702,NGDEV
1120704,Vulcan Studios
1120707,Clairitee
1120711,Team Cornersoft
1120716,Natch
1120718,Siins
1120720,Bezbro Games
1120721,Saber Interactive
1120721,Focus Entertainment
1120729,Atomic Elbow
1120731,Cryo-Draws
1120731,Io Black
1120733,Saber Interactive
1120733,Focus Entertainment
1120734,cuckydev
1120735,Black Vertigo
1120736,Unseen Interactive
1120738,ChristianSheehan
1120745,Saber Interactive
1120745,Focus Entertainment
1120746,HeartBeat Plus
1120749,Amiralo
1120750,Saber Interactive
1120750,Focus Entertainment
1120757,Black Eye Games
1120757,Ravenscourt
1120758,Hittite Games
1120760,Bolt in Bolt
1120762,Saber Interactive
1120762,Focus Entertainment
1120765,Euphoric Brothers
1120766,Devon Wiersma
1120772,Top Hat Studios
1120772,Round2Games
1120773,Devolver Digital
1120773,Deconstructeam
1120774,Crescent Moon Games
1120776,EastAsiaSoft
1120777,Nippon Ichi Software
1122977,Plug In Digital
1122977,Modern Storyteller
1122978,rittzler
1122979,CyberConnect2
1122980,Square Enix Creative Business Unit IV
1122980,Square Enix
1122982,flashdim
1122983,PlayWay
1122983,Console Labs S.A.
1122984,Digital Reality
1122984,HandyGames
1122985,DANGEN Entertainment
1122985,Orange Pylon Games
1122986,Dear Villagers
1122986,Modern Storyteller
1122987,Kairosoft
1122989,Pixelberry Studios
1122992,Degica Games
1122992,Unknown Games
1122993,The Farm 51
1122993,All In! Games
1122994,Jonas Manke
1122994,StudioInkyfox
1122995,Square Enix Creative Business Unit IV
1122995,Square Enix
1122998,Otomate
1122998,Idea Factory
1122999,"Nuno ""Omega Leo"" Diogo"
1123002,Camshaft Software
1123003,MonteBearo
1123003,Goblinz Studio
1123004,Idea Factory
1123004,Otomate
1123009,IZZLE
1123010,G-MODE Corporation
1123010,Genki Co. Ltd.
1123011,GameBoom VR
1123014,Kisuarts
1123015,Neon Giant
1123015,Curve Digital
1123016,"Nuno ""Omega Leo"" Diogo"
1123017,Choice of Games
1123018,Coatsink
1123018,Moonshine Studios
1123021,HoYoverse
1123021,Cognosphere
1123022,Guts United
1123023,Camshaft Software
1123025,MonteBearo
1123025,Goblinz Studio
1123026,Idea Factory
1123026,Otomate
1123028,Eastasiasoft Limited
1123028,Zoo Corporation
1123030,Inti Creates
1123031,Otomate
1123031,Idea Factory
1123033,Ratalaika Games
1123033,Nibb Games
1123034,Grey Alien Games
1123034,Suricate Software
1123036,Nordcurrent
1123038,eXtend
1123038,PQube
1123039,IZZLE
1123040,RAINYFROG
1123040,Score Studios
1123041,mebius
1123041,Strawberry Hikari
1123042,G-MODE Corporation
1123042,Genki Co. Ltd.
1123043,Moon Whale Studio
1123043,Gammera Nest
1123045,Games Operators
1123045,Corpix Games
1123048,Blaze Entertainment
1123048,Team 17
1123050,Electric Square
1123051,Cordens Interactive
1123051,Deck13 Interactive
1123053,FIRST PHOENIX STUDIO
1123055,Fireapples
1123057,Adam Cs
1123059,Meridiem Games
1123059,Protocol Games
1123060,Julian Palacios
1123061,Cordens Interactive
1123061,Fantastico Studio
1123062,CAM
1123064,1564 Studio
1123064,Rainy Frog
1123065,Fellow Traveller
1123065,Humble Grove
1123067,Aria.
1123069,Blaze Entertainment
1123069,Team 17
1123070,Jacob Moore
1123070,Igloo Games
1123071,Squidlit Ink
1123073,Utage Guys
1123074,Harmonious
1123076,BillyTime! Games
1123078,Starfield Gaming
1123082,BAD Collective
1123082,manadream entertainment
1123084,Sigyaad Team
1123086,Harmonious
1123087,BillyTime! Games
1123089,Captain Bear Games
1123091,FIRST PHOENIX STUDIO
1123094,Windmill Oasis
1123095,baerenbytes
1123096,Starfield Gaming
1123098,CAM
1123099,Fellow Traveller
1123099,Humble Grove
1123102,3 Halves Games
1123103,Squidlit Ink
1123105,Utage Guys
1123106,Arc System Works
1123107,owlyboi
1123109,tinyBuild
1123109,Hungry Couch Games
1123110,AlexThomas125
1123111,MobX
1123113,Joestar Studios
1123114,Prisma Game Lab
1123116,Le Crew
1123117,Nivrig Games
1123119,Biohazard España
1123121,Joestar Studios
1123126,Joestar Studios
1123127,IT-Spengler
1123128,NekoNyan Ltd.
1123128,Yuzusoft Sour
1123129,Prisma Game Lab
1123131,Big Fish Games
1123131,Domini Games
1123133,Reggie Meisler
1123134,Pix Arts
1123135,owlyboi
1123136,PNWCyber
1123139,Tech Tree Games
1123140,Good Job Games
1123141,Neofid Studios
1123142,Dreampunch Studios
1123143,Magic Circle Studio
1123145,Mary Goodden
1123145,Failbetter Games
1123146,MageLoop
1123147,Brasbravel Studio
1123149,Breakthrough Gaming LLC
1123150,O Culto?
1123151,MxAshlynn
1123153,Chibig
1123154,jesusyoshi54
1123155,Rockus Games
1123156,Prisma Game Lab
1123157,kkzero
1123158,2nibble
1123159,Battlebound
1123160,MOGACON
1123162,Honeycomb Interactive
1123163,Rogerregorroger
1123164,Beed28
1123166,SCAD Games Studio
1123168,Rockus Games
1123169,Prisma Game Lab
1123170,Goodgame Studios
1123173,Ghost1766196
1123175,AppVator Interactive
1123178,Ephiam
1123179,Xbox Game Studios
1123179,Forgotten Empires LLC
1123180,Gamera Games
1123180,Mecha Studios
1123181,FreeRunnerGuys
1123182,SporyTike
1123183,#Vytron
1123184,Frog Vibe
1123184,Gears for Breakfast
1123186,EastAsiaSoft
1123188,Snowrunner Games
1123188,Humble Original
1123189,Akili Interactive Labs
1123190,Gaijin Entertainment
1123190,Darkflow Software
1123191,Crescent Moon Games
1123193,Gamera Games
1123193,Mecha Studios
1123194,Comp-3 Interactive
1123196,Snowrunner Games
1123196,Humble Original
1123198,EastAsiaSoft
1123199,Dark Dome
1123200,Gaijin Entertainment
1123200,Darkflow Software
1123201,FreeRunnerGuys
1123203,NJean
1123204,PUBG Corp
1123204,Bluehole Studio
1123205,dietzribi
1123206,Tense Games
1123209,3goo
1123209,Tomas Sala
1123210,AQUA STYLE
1123210,Xeen
1123211,Fabien Weibel
1123211,Mooneye Studios
1123213,RandomSpin
1123214,Skytale Studios
1123216,Daybreak Game Company
1123216,Standing Stone Games
1123219,OriOpa Studio
1123219,Mindful Capybara
1123221,FarSight Studios
1123224,somewhat
1123225,1CC Games
1123225,Chorus Worldwide
1123227,Ominux Games
1123227,Chucklefish Games
1123230,RaidGames
1123231,elikapika
1123232,Warner Bros. Interactive Entertainment
1123234,Ubisoft Chengdu
1123234,Ubisoft China
1123235,Soulcube
1123238,Jupiter Corporation
1123240,Blacksmith DoubleCircle
1123241,Ubisoft China
1123241,Ubisoft Chengdu
1123242,Winglay
1123242,Gotcha Gotcha Games
1123245,ChaosForge
1123249,Joy Way
1123250,Sensen Games
1123251,Regista
1123254,Wemade Co Ltd
1123254,Wemade Co.
1123258,1CC Games
1123258,Chorus Worldwide
1123259,Crafting Legends
1123263,Denis Lutsenko
1123263,Meridian4
1123267,Smobile
1123269,nettaigyo
1123271,Quinn K.
1123277,Alajoan treinamentos
1123277,Jonathan Rocha
1123278,Wolf Packtics
1123280,Double Times
1123285,Quillo Entertainment Limit
1123286,PlotTwist Studios
1123287,Heart Shaped Games LLC
1123289,Denis Lutsenko
1123289,Meridian4
1123291,Alone Fox Games
1123292,Jhinbrush
1123293,ABI Global LTD
1123294,PowerSlash Studios
1123294,Ratalaika Games
1123295,Matajuegos
1123297,Epopeia Games
1123299,HarderGaming
1123300,Nitrome
1123302,Aleksandar Đuričić
1123303,Wolf Packtics
1123304,DawnLight Workshop
1123304,MedusasGame
1123305,PlotTwist Studios
1123307,Inclination Games
1123308,Pixelabor
1123309,Kyou System
1123312,Chilla's Art
1123313,Superskuj
1123316,elentgirl
1123317,Bagenzo
1123317,DOMINO CLUB
1123318,Breakthrough Gaming LLC
1123319,DOMINO CLUB
1123319,communistsister
1123320,Sean S. LeBlanc
1123320,DOMINO CLUB
1123322,DOMINO CLUB
1123325,DOMINO CLUB
1123325,Emilie Reed
1123326,DOMINO CLUB
1123326,nat_content
1123330,Resonator
1123334,SomaSim
1123334,Kasedo Games
1123338,Resonator
1123343,Koya Game
1123349,PUNKCAKE Délicieux
1123350,Bit Ink Studios
1123353,Counterplay Games
1123353,Gearbox Publishing
1123355,Lioncode Games
1123358,Genius Studio Japan
1123359,MicroProse
1123360,Sokpop Collective
1123361,Overseer Games
1123363,Marvelous
1123364,KennyCatches
1123365,Subliminal
1123367,HypeTrain Digital
1123367,Morteshka
1123368,Lilith Zone
1123369,Endeavor One
1123371,Voltseon
1123371,ENLS
1123374,Bit Ink Studios
1123375,Counterplay Games
1123375,Gearbox Publishing
1123377,Overseer Games
1123378,Marvelous
1123381,Seohaine
1123381,F-Zero Nexus
1123382,CreatorCrate Games
1123384,"Nicalis, Inc."
1123384,Pixelian Studio
1123387,Route 59
1123387,Coconut Island Games
1123389,katanalevy
1123390,Blake McKinnon Productions
1123391,Genki Co. Ltd.
1123391,G-MODE Corporation
1123392,NANKADA
1123393,Spinfoam Games
1123394,ZJOY GAME
1123394,2P Games
1123395,GS2 Games
1123395,MadLight
1123396,Treyarch
1123396,Activision
1123397,Rose City Games
1123397,Picogram
1123399,Cygames
1123399,Kakao Games
1123400,Monomi Park
1123401,Kitfox Games
1123402,Thomas Happ Games
1123403,Psyonix
1123405,YAW Studios
1123408,Coatsink Software
1123408,GrizzlyGames
1123409,NANKADA
1123410,Monomi Park
1123412,ArchDawn
1123413,R_Games
1123413,Meridian4
1123415,PQube
1123415,Studio Kiku
1123416,NetEase Games Montréal
1123416,24 Entertainment
1123417,HoYoverse
1123418,Etermax
1123419,ALLAUGH GAMES
1123423,HypeTrain Digital
1123423,Nearga
1123425,Jornker
1123426,Runaway Play
1123427,Astrobard Games
1123428,Konami
1123429,chickentuna
1123431,dino999z
1123432,Plarium Games
1123433,Buka Entertainment
1123433,Cafundo Creative Studio
1123434,Hunny Bunny Studio
1123436,Serbagz
1123437,Marevo Collective
1123439,Perp Games
1123439,Jestercraft
1123440,Peaksel LLC
1123441,Ubisoft Montreal
1123441,Ubisoft Entertainment
1123442,Antab Studio
1123442,Merge Games
1123443,Red Koi Box
1123445,Red Koi Box
1123446,Antab Studio
1123446,Merge Games
1123448,ArchDawn
1123449,HypeTrain Digital
1123449,Nearga
1123451,Runaway Play
1123452,ChiliDog Interactive
1123452,FastGame
1123456,Bloober Team SA
1123458,Perp Games
1123458,Jestercraft
1123459,KeleSoft avoin yhtiö
1123459,Antti Allén
1123460,ToastieLabs
1123461,maxestla
1123462,Hunter Hovanec
1123465,Mariano Jar
1123465,Time Ajar
1123466,WSS playground
1123466,milliondoubts
1123467,Metasepia Games
1123468,HAMSTER
1123468,Taito
1123469,Be Curious Productions
1123469,Cream Productions Inc.
1123472,Gamer Boy
1123473,Desunoya
1123475,Blood Spear Dev
1123477,Johan Peitz
1123478,Ferfworks
1123479,Barudo
1123480,RucKyGAMES
1123481,usernamesarespiders
1123483,BOOTH
1123483,Kyuushoku Touban
1123484,Bruno Garcia
1123485,Johan Peitz
1123486,KeleSoft avoin yhtiö
1123486,Antti Allén
1123487,ToastieLabs
1123490,Hunter Hovanec
1123491,Mariano Jar
1123491,Time Ajar
1123492,HAMSTER
1123492,Taito
1123495,Desunoya
1123496,Be Curious Productions
1123496,Cream Productions Inc.
1123498,gmddoesdmg
1123502,Mugshot Games
1123503,Kiyopawn
1123503,Kiyopawn
1123505,GreenAndACat
1123506,House of Pandas
1123510,Pirozhok
1123511,Tbone Studios
1123513,Breakthrough Gaming LLC
1123517,FX Interactive
1123517,Dinamic Games
1123520,Mark Wonnacott
1123523,Navegante Entertainment
1123523,Team17
1123524,Meridian4
1123527,NinjaDaLua
1123528,SC Jogos
1123529,D.P.L.D.S
1123531,8FLOOR
1123531,Somer Games
1123533,Ravenscourt
1123533,DigixArt
1123540,Gayming The System
1123543,4noki
1123544,VOX Studios
1123545,EA Sports
1123545,EA Orlando
1123547,Sega
1123547,Amplitude Studios
1123548,Illwinter Game Design
1123549,BadMouse
1123550,Electronic Arts
1123550,Respawn Entertainment
1123551,Amplitude Studios
1123551,Sega
1123552,PIT-Creation
1123553,1P2P Studio
1123553,The Arcade Crew
1123554,BadMouse
1123556,Amplitude Studios
1123556,Sega
1123558,4noki
1123562,Thermite Games
1123562,Gratesca Studio
1123564,Sega
1123564,Amplitude Studios
1123567,Illwinter Game Design
1123568,Memoriesin8bit
1123570,Karu_gamo
1123570,First Press Games
1123573,VenomizedArt
1123576,Blue Volcano Studio
1123580,Xitilon
1123581,Playstack
1123581,Cold Symmetry
1123582,"Dalcomsoft, Inc."
1123584,SMW Central
1123585,JustACuteBoi
1123586,Woodland Games
1123586,PlayWay S.A.
1123587,Kyusetzu
1123589,Joy Manufacturing Co.
1123589,Iceberg Interactive
1123591,CatDev Games
1123594,Playstack
1123594,Cold Symmetry
1123595,VenomizedArt
1123596,SMW Central
1123603,Phigames
1123603,Dear Villagers
1123604,Falling Squirrel
1123607,Dovetail Games
1123608,Nightdive Studios
1123608,Limited Run Games
1123609,RootLM
1123612,Marikat Software Corp
1123618,Ertal Games
1123622,MiniChimera Game Studio
1123625,Falling Squirrel
1123627,MiniChimera Game Studio
1123628,Netflix
1123628,Luis Antonio
1123629,Sweet Games
1123630,Raceward Studio
1123630,Nacon
1123633,RootLM
1123635,Chorus Worldwide
1123635,Tricore Inc.
1123636,Dovetail Games
1123640,Zodiac Interactive
1123640,42 Foundation
1123641,jump
1123642,CORP POR
1123645,Electronic Soul
1123646,HIG
1123647,usernamesarespiders
1123648,Red Cabin Games
1123649,celikgames
1123650,Solargress
1123652,MediaCity Games
1123654,MachineGames
1123655,EnjoyUp Games
1123655,SuperPowerUpGames
1123656,Mothware
1123657,Cut-out studio
1123660,Noxlof
1123661,Watercress Studios
1123663,ogsoftgames
1123664,HIG
1123665,Red Cabin Games
1123666,Buried Things
1123667,EA Sports
1123667,EA Orlando
1123669,EA Sports
1123669,EA Orlando
1123670,Zodiac Interactive
1123670,42 Foundation
1123671,jump
1123674,Sucker Punch Productions
1123674,Sony Interactive Entertainment
1123675,usernamesarespiders
1123676,Solargress
1123679,EnjoyUp Games
1123679,SuperPowerUpGames
1123680,Mothware
1123681,Cut-out studio
1123686,Noxlof
1123687,nDreams
1123688,IKINAGAMES
1123688,Nanali Studios
1123689,sm64-port
1123690,John Broyhill
1123691,Habit Soft
1123691,Game Impact
1123692,Banya
1123693,Aza Game Studio
1123698,Anatoliy Loginovskikh
1123700,Banya
1123701,Dharker Studio
1123705,Breakthrough Gaming LLC
1123706,Jarze Games
1123706,Justus Yew
1123707,VarietyisHOPE
1123710,v0lt
1123712,DVloper
1123715,Regnslöja
1123715,Ludosity
1123716,YDKR
1123721,Donitz
1123723,Omar M Peinado
1123728,Shady Corner Games
1123728,Dammitbird
1123730,bankbank
1123731,Infinity Hentai
1123733,Supercell
1123737,Studio Boxcat
1123740,bankbank
1123741,ZeniMax Online Studios
1123741,Bethesda Softworks
1123744,Cosmic Misfit Studio
1123745,Prime Matter
1123745,1C Entertainment
1123748,LunaCapra
1123748,Extreme Gear Labs Development Team
1123752,"CyberStep, Inc."
1123754,Samustai
1123754,Lasse Zacho Malver
1123759,My Arcade
1123760,Schell Games
1123761,Binogure Studio
1123763,Bungie
1123764,Noiseminded
1123765,1C Entertainment
1123765,Prime Matter
1123768,Namco Limited
1123768,My Arcade
1123770,Bit Golem
1123772,Prime Matter
1123772,1C Entertainment
1123773,Focus Entertainment
1123773,Cold Iron Studios
1123775,Mario Obsessed
1123783,Dejobaan Games
1123786,Tempus Studios
1123787,Empty Die Studio
1123788,505 Games
1123788,Kids With Sticks
1123790,Maxis
1123790,Electronic Arts
1123793,D10RAMA
1123794,Crytivo
1123794,Vethergen
1123795,Meridian4
1123795,BigBread
1123796,Illy
1123798,Ada Rook
1123800,Akatsuki Taiwan
1123800,Silver Lining Studio
1123803,Netmarble Games
1123804,Astrabit Studios
1123806,505 Games
1123806,Kids With Sticks
1123807,Rong Rong
1123809,Piece Of Voxel
1123809,Crooked Road
1123810,GrapeOcean Technologies
1123810,V Publishing
1123811,Benoit Varasse
1123811,Pix Arts
1123813,Orange
1123814,Tamsoft
1123814,Idea Factory
1123815,MGAME Corporation
1123816,Vespa
1123817,Proponent Games
1123817,Blasted Realm
1123819,mightyy
1123820,Otomate
1123820,Idea Factory
1123821,HH-Games
1123821,IKIGames
1123822,ENTERGRAM
1123822,Saga Planets
1123823,NekoNyan
1123823,Saga Planets
1123825,2P Games
1123825,Orca Layout
1123826,Proponent Games
1123826,Triple Ch3rry Studios
1123828,Konami Digital Entertainment
1123829,"Idea Factory International, Inc."
1123829,Otomate
1123831,Team Corn Field
1123832,Funbox Media
1123832,NYX Digital
1123833,Tiny Magicians
1123834,Compile Heart
1123834,Idea Factory
1123835,Pine Studio
1123836,Broken Simulation
1123836,Zerouno Games
1123837,Inlogic Games
1123837,Funbox Media
1123843,Rong Rong
1123844,Benoit Varasse
1123844,Pix Arts
1123846,Orange
1123847,MGAME Corporation
1123849,Vespa
1123850,TYPE-MOON
1123852,mightyy
1123853,Otomate
1123853,Idea Factory
1123855,NekoNyan
1123855,Saga Planets
1123856,hinyari9
1123858,Proponent Games
1123858,Triple Ch3rry Studios
1123859,"Idea Factory International, Inc."
1123859,Otomate
1123862,Team Corn Field
1123863,Mitsuki Game Studio
1123864,Funbox Media
1123864,NYX Digital
1123866,Tiny Magicians
1123867,SSP Games
1123868,Realmforge Studios
1123868,Kalypso Media
1123869,ENTERGRAM
1123870,Pine Studio
1123871,DreadXP
1123871,Beeswax Games
1123872,Redhill Games
1123873,Hamish Dunn
1123874,Nanali Studios
1123874,IKINAGAMES
1123875,Broken Simulation
1123875,Zerouno Games
1123876,Inlogic Games
1123876,Funbox Media
1123878,Abstract Digital works
1123878,PQube
1123879,Craftshop Arts
1123883,mxPlay
1123885,Ikon Games
1123886,Snow Day Software
1123888,Obscure Tales
1123888,Neon Doctrine
1123890,Dynix Studios
1123893,Scotty Games
1123894,Grasshopper Manufacture
1123895,Smobile
1123896,ENTERGRAM
1123897,Illusion
1123898,Blaze Entertainment
1123898,Codemasters
1123900,Studio Élan
1123901,Flying Islands Team
1123902,RewindApp
1123903,CLOCKUP
1123904,Kyles Garage
1123905,Papucs Games
1123907,Wild Sphere
1123908,BOOTH
1123908,ISY
1123910,beco
1123911,Worblir
1123912,DarthMarino
1123806,505 Games
1123806,Kids With Sticks
1123807,Rong Rong
1123809,Piece Of Voxel
1123809,Crooked Road
1123810,GrapeOcean Technologies
1123810,V Publishing
1123811,Benoit Varasse
1123811,Pix Arts
1123813,Orange
1123814,MGAME Corporation
1123815,Tamsoft
1123815,Idea Factory
1123816,Vespa
1123817,Proponent Games
1123817,Blasted Realm
1123819,mightyy
1123820,Otomate
1123820,Idea Factory
1123821,HH-Games
1123821,IKIGames
1123822,ENTERGRAM
1123822,Saga Planets
1123823,NekoNyan
1123823,Saga Planets
1123825,2P Games
1123825,Orca Layout
1123826,Proponent Games
1123826,Triple Ch3rry Studios
1123828,Konami Digital Entertainment
1123829,"Idea Factory International, Inc."
1123829,Otomate
1123831,Team Corn Field
1123832,Funbox Media
1123832,NYX Digital
1123833,Tiny Magicians
1123834,Compile Heart
1123834,Idea Factory
1123835,Pine Studio
1123836,Broken Simulation
1123836,Zerouno Games
1123837,Inlogic Games
1123837,Funbox Media
1123843,Rong Rong
1123844,Benoit Varasse
1123844,Pix Arts
1123846,Orange
1123847,MGAME Corporation
1123849,Vespa
1123850,TYPE-MOON
1123852,mightyy
1123853,Otomate
1123853,Idea Factory
1123855,NekoNyan
1123855,Saga Planets
1123856,hinyari9
1123858,Proponent Games
1123858,Triple Ch3rry Studios
1123859,"Idea Factory International, Inc."
1123859,Otomate
1123862,Team Corn Field
1123863,Mitsuki Game Studio
1123864,Funbox Media
1123864,NYX Digital
1123866,Tiny Magicians
1123867,SSP Games
1123868,Realmforge Studios
1123868,Kalypso Media
1123869,ENTERGRAM
1123870,Pine Studio
1123871,DreadXP
1123871,Beeswax Games
1123872,Redhill Games
1123873,Hamish Dunn
1123874,Nanali Studios
1123874,IKINAGAMES
1123875,Broken Simulation
1123875,Zerouno Games
1123876,Inlogic Games
1123876,Funbox Media
1123878,Abstract Digital works
1123878,PQube
1123879,Craftshop Arts
1123883,mxPlay
1123885,Ikon Games
1123886,Snow Day Software
1123888,Obscure Tales
1123888,Neon Doctrine
1123890,Dynix Studios
1123893,Scotty Games
1123894,Grasshopper Manufacture
1123895,Smobile
1123896,ENTERGRAM
1123897,Illusion
1123898,Blaze Entertainment
1123898,Codemasters
1123900,Studio Élan
1123901,Flying Islands Team
1123902,RewindApp
1123903,CLOCKUP
1123904,Kyles Garage
1123905,Papucs Games
1123907,Wild Sphere
1123908,BOOTH
1123908,ISY
1123910,beco
1123911,Worblir
1123912,DarthMarino
1123913,mxPlay
1123914,Ikon Games
1123916,Arc System Works
1123917,Grasshopper Manufacture
1123919,Smobile
1123920,Hatoge
1123921,DarthMarino
1123925,BOOTH
1123925,ISY
1123926,Mens Sana Interactive
1123928,TeamKRAMA
1123928,Eroge Japan
1123929,Kagura Games
1123930,kigekiyahonpo
1123931,GameFlow Studios GmbH
1123932,Eyougame
1123933,Dark Quixote Studio
1123934,PlatinumGames
1123940,MyACG Studio
1123945,TigerQiuQiu
1123947,Nebby
1123948,Lilith Zone
1123949,increpare
1123950,Milk Factory
1123950,Frontwing
1123952,Lilith Zone
1123955,TT Games
1123955,WB Games
1123956,Gnelf
1123957,highbrow
1123958,Will Codes
1123960,Spina
1123961,Mutiny Software
1123965,Cube Games
1123968,Rick Tempest
1123970,Damian Kubiak
1123971,Koch Media
1123971,Weird Beluga Studio
1123972,Tonkan Veed Games
1123973,Mr Pixel Productions
1123974,Sold Out
1123974,Stonewheat & Sons
1123977,MeNic Games
1123977,Mastiff
1123978,tinyBuild
1123978,fluckyMachine
1123982,Nippon Ichi Software
1123982,NIS America
1123984,PHOSEPO
1123988,Nippon Ichi Software
1123988,NIS America
1123989,SIGONO INC.
1123990,Resting Relic
1123990,Escape
1123991,cloverfirefly
1123992,C-bet
1123993,Codigames
1123994,GSQ Games
1123994,Gamera Games
1123996,Vision Reelle
1123998,Ivan Sukhanov
1124000,Mox Games
1124000,6Points
1124001,CodeManu
1124001,PM Studios
1124002,Brytenwalda
1124005,CodeManu
1124005,"PM Studios, inc."
1124006,NIS America
1124006,Nippon Ichi Software
1124007,Godmode Interactive
1124010,Ubisoft Blue Byte
1124017,cursedROM
1124018,Tripwire Interactive
1124019,LegendOri Productions
1124023,Ubisoft Blue Byte
1124025,Codigames
1124026,Mighty Yell
1124028,Infiland
1124030,Tripwire Interactive
1124031,Thunder Lotus Games
1124032,GSQ Games
1124032,Gamera Games
1124033,Hanako Games
1124034,increpare
1124036,Pinhead Games
1124037,Pixelcraft Games
1124038,Pinhead Games
1124041,ViJuDa
1124043,Twin Hearts
1124043,PQube
1124044,Bastinus Rex
1124045,Pinhead Games
1124048,Candide
1124049,mrdiv
1124050,Melancholy Marionette
1124051,McPeppergames
1124053,Hello Games
1124055,MyRiddle Software Limited
1124057,Bastinus Rex
1124059,XENA_Spectrale
1124061,Candide
1124063,Pinhead Games
1124064,Melancholy Marionette
1124065,McPeppergames
1124066,Codemasters Cheshire
1124068,Zytech AI
1124069,Hello Games
1124071,Hanako Games
1124073,Pixelcraft Games
1124074,Party Brains
1124077,Gaming Factory
1124077,Art Games Studio
1124078,"JP GAMES, Inc"
1124080,Meiri
1124081,SCS Software
1124085,Noio
1124086,Pinhead Games
1124087,Pinhead Games
1124089,Warkus
1124090,Pinhead Games
1124091,Moroi Springs
1124092,Gamious
1124092,Whitethorn Games
1124093,mrdiv
1124094,SCS Software
1124097,Pinhead Games
1124098,Pinhead Games
1124099,Pinhead Games
1124100,Warkus
1124101,Gaming Factory
1124101,Art Games Studio
1124103,"JP GAMES, Inc"
1124104,Cattle Call
1124104,Kadokawa Games
1124105,Goldlocke
1124107,Owlcat Games
1124107,META Publishing
1124109,HAMSTER
1124109,UPL
1124111,Malum Games
1124112,3StrakGames
1124113,META Publishing
1124113,Owlcat Games
1124114,CREATIVE ASSEMBLY
1124114,Sega
1124116,Stardust Labs
1124117,Raquel G. Cabañas
1124118,Mommy's Best Games
1124121,Sega
1124121,CREATIVE ASSEMBLY
1124122,duckenheimer
1124123,Rainy Frog
1124123,Crim
1124124,Rising Moon Games
1124125,eSolutions Nordic
1124126,STP WORKS
1124127,Cattle Call
1124127,Kadokawa Games
1124129,Mommy's Best Games
1124130,Foxpancakes
1124131,REALITIES.IO
1124133,TigerQiuQiu
1124137,Stardust Labs
1124138,Sega
1124138,CREATIVE ASSEMBLY
1124139,Raquel G. Cabañas
1124141,Digerati Distribution
1124141,Nerdook Productions
1124142,Sega
